Relative Intensity (%) Run #1,Angle (rad) Run #1,Relative Intensity (%) Run #2,Angle (rad) Run #2,Relative Intensity (%) Run #3,Angle (rad) Run #3,Relative Intensity (%) Run #4,Angle (rad) Run #4,Relative Intensity (%) Run #5,Angle (rad) Run #5,Relative Intensity (%) Run #6,Angle (rad) Run #6
8.67,4.744,,,3.21,4.48,4.52,4.571,13.03,5.405,22.18,5.89
8.9,4.758,,,3.35,4.496,4.64,4.612,13.2,5.426,22.66,5.919
9.02,4.775,,,3.39,4.514,4.89,4.646,13.66,5.444,23.6,5.952
9.12,4.789,,,3.46,4.53,5.03,4.684,13.83,5.463,24.11,5.985
9.26,4.808,,,3.67,4.551,5.3,4.723,14.19,5.477,24.59,6.005
9.37,4.824,,,3.78,4.568,5.45,4.749,14.36,5.493,25.51,6.029
9.62,4.852,,,3.9,4.595,5.76,4.771,14.59,5.517,25.8,6.044
9.75,4.882,,,3.94,4.623,5.85,4.802,15,5.532,26.52,6.062
10.03,4.909,,,4.17,4.65,6.12,4.835,15.16,5.548,26.87,6.087
10.17,4.932,,,4.29,4.679,6.26,4.868,15.59,5.567,27.68,6.107
10.42,4.942,,,4.52,4.711,6.5,4.896,15.8,5.59,28.14,6.131
10.52,4.951,,,4.57,4.73,6.67,4.913,16.18,5.605,28.7,6.169
10.68,4.961,,,4.84,4.742,6.86,4.926,16.36,5.62,30.2,6.239
10.75,4.97,,,4.9,4.76,6.98,4.945,16.97,5.649,31.12,6.3
10.88,4.984,,,5.09,4.777,7.12,4.954,17.38,5.682,32.85,6.34
11.03,5.006,,,5.19,4.799,7.28,4.965,18.14,5.711,33.46,6.359
11.24,5.038,,,5.43,4.822,7.42,4.987,18.47,5.735,34.51,6.373
11.67,5.075,,,5.59,4.849,7.7,5.016,18.86,5.762,34.9,6.381
11.85,5.091,,,5.7,4.876,7.88,5.049,19.51,5.787,35.39,6.392
12.07,5.099,,,5.94,4.891,8.3,5.088,19.78,5.799,35.75,6.409
12.27,5.113,,,6.03,4.912,8.49,5.096,20.19,5.807,36.14,6.442
12.39,5.124,,,6.26,4.931,8.78,5.099,20.33,5.821,37.28,6.486
12.57,5.138,,,6.36,4.94,8.91,5.107,20.82,5.84,37.86,6.527
12.93,5.162,,,6.49,4.95,9.1,5.116,21.12,5.861,39.26,6.566
13.09,5.187,,,6.56,4.957,9.19,5.124,21.63,5.876,39.82,6.583
13.48,5.213,,,6.77,4.968,9.32,5.129,21.97,5.905,40.6,6.594
13.69,5.245,,,6.85,4.981,9.46,5.14,22.42,5.933,40.87,6.6
14.22,5.281,,,7.02,4.994,9.7,5.18,23.19,5.955,41.39,6.613
14.4,5.301,,,7.11,5.02,10.4,5.242,23.5,5.977,41.67,6.63
14.62,5.314,,,7.46,5.055,10.85,5.306,24.32,6,41.97,6.654
14.97,5.322,,,7.62,5.086,11.55,5.334,24.76,6.019,42.93,6.696
15,5.333,,,7.91,5.096,11.85,5.35,25.59,6.041,43.47,6.729
15.2,5.341,,,8.03,5.116,12.37,5.374,26,6.066,44.23,6.745
15.35,5.356,,,8.13,5.129,12.61,5.413,26.4,6.076,44.66,6.765
15.8,5.378,,,8.33,5.138,13.21,5.451,27.07,6.082,45.31,6.781
15.97,5.404,,,8.44,5.158,13.5,5.476,27.36,6.092,45.58,6.792
16.5,5.426,,,8.78,5.182,14,5.492,27.8,6.096,46.29,6.816
16.86,5.47,,,8.93,5.201,14.29,5.515,27.98,6.107,46.69,6.85
17.49,5.496,,,9.27,5.226,14.65,5.526,28.52,6.128,47.56,6.883
17.74,5.515,,,9.47,5.261,14.94,5.546,28.87,6.145,48.08,6.921
17.97,5.535,,,9.83,5.297,15.28,5.583,29.74,6.186,48.49,6.944
18.5,5.557,,,9.98,5.306,16.05,5.619,30.28,6.219,49.06,6.957
18.76,5.583,,,10.15,5.311,16.45,5.655,30.77,6.242,49.32,6.965
19.57,5.623,,,10.24,5.317,17.37,5.686,31.76,6.266,49.65,6.984
19.9,5.652,,,10.44,5.327,17.69,5.715,32.35,6.304,49.92,7.012
20.6,5.68,,,10.55,5.338,18.49,5.744,33.77,6.344,50.51,7.039
20.97,5.7,,,10.82,5.356,18.94,5.784,34.53,6.387,50.88,7.062
21.54,5.719,,,11.01,5.375,19.82,5.81,35.98,6.414,51.4,7.073
21.87,5.748,,,11.17,5.4,20.29,5.84,36.52,6.423,51.65,7.086
22.26,5.776,,,11.55,5.416,20.71,5.867,37.35,6.442,51.81,7.091
23.01,5.796,,,11.75,5.44,21.41,5.881,37.75,6.467,51.83,7.1
23.48,5.834,,,12.14,5.455,21.68,5.897,38.19,6.494,52.02,7.111
24.4,5.864,,,12.3,5.47,22.16,5.906,39.31,6.527,52.17,7.133
24.86,5.89,,,12.66,5.488,22.4,5.919,39.77,6.553,52.38,7.157
25.75,5.917,,,12.82,5.501,22.99,5.933,40.77,6.582,52.72,7.177
26.26,5.952,,,13.12,5.513,23.36,5.96,41.3,6.605,52.94,7.207
27.24,5.982,,,13.29,5.537,24.16,5.985,42.08,6.619,53.26,7.224
27.7,6.008,,,13.58,5.557,24.55,6.008,42.51,6.641,53.31,7.238
28.02,6.026,,,13.82,5.584,25.02,6.032,43.26,6.654,53.63,7.259
28.87,6.054,,,14.13,5.62,25.73,6.051,43.49,6.665,53.77,7.278
29.31,6.07,,,14.79,5.653,26.09,6.063,43.76,6.679,53.99,7.298
30.12,6.082,,,15.16,5.683,26.65,6.071,44.37,6.704,54.05,7.326
30.72,6.125,,,15.61,5.7,26.94,6.077,44.7,6.721,54.13,7.35
32.08,6.18,,,15.83,5.721,27.43,6.085,45.37,6.747,54.27,7.369
32.97,6.234,,,16.4,5.749,27.66,6.096,45.97,6.784,54.41,7.389
33.72,6.271,,,16.76,5.776,28.41,6.128,47.12,6.819,54.47,7.419
34.86,6.293,,,17.59,5.812,29.1,6.181,47.51,6.847,54.49,7.439
35.36,6.308,,,17.9,5.836,29.95,6.252,48.63,6.883,54.59,7.463
36.19,6.33,,,18.54,5.856,31.43,6.283,49.27,6.927,54.63,7.483
36.57,6.348,,,18.88,5.884,32.06,6.307,50.35,6.957,54.67,7.504
37.39,6.371,,,19.2,5.906,32.98,6.326,50.8,6.985,54.65,7.53
37.85,6.403,,,19.9,5.933,33.33,6.333,51.26,7.01,54.58,7.56
38.96,6.431,,,20.33,5.967,33.93,6.344,51.91,7.037,54.59,7.596
39.6,6.465,,,21.19,6,34.35,6.366,52.19,7.061,54.55,7.625
40.34,6.514,,,21.53,6.024,35.46,6.399,52.9,7.087,54.39,7.636
41.6,6.544,,,22.24,6.048,36.01,6.434,53.26,7.114,54.31,7.647
42.25,6.569,,,22.61,6.071,36.64,6.467,53.81,7.139,54.05,7.664
43.19,6.585,,,23.32,6.087,37.94,6.511,54.12,7.169,53.95,7.686
43.57,6.599,,,23.58,6.101,38.62,6.547,54.66,7.197,53.69,7.711
44.25,6.613,,,23.95,6.117,39.98,6.574,54.98,7.219,53.47,7.736
44.61,6.637,,,24.82,6.165,40.54,6.6,55.29,7.238,53.18,7.755
45.46,6.657,,,25.31,6.217,41.79,6.635,55.55,7.252,53.03,7.774
45.81,6.685,,,26.51,6.256,42.28,6.657,55.6,7.27,52.71,7.808
46.4,6.704,,,27.07,6.288,42.99,6.676,55.99,7.298,52.54,7.832
46.71,6.72,,,28.27,6.315,43.29,6.69,56.03,7.317,52.38,7.841
47.01,6.732,,,28.66,6.33,43.56,6.701,56.06,7.342,51.93,7.856
47.71,6.745,,,29.45,6.34,44.31,6.723,56.15,7.373,51.77,7.867
48,6.765,,,29.88,6.37,44.72,6.743,56.49,7.413,51.47,7.874
48.72,6.787,,,30.35,6.393,45.19,6.756,56.57,7.446,51.38,7.889
49.12,6.816,,,31.48,6.428,45.45,6.765,56.63,7.471,51.08,7.907
50.05,6.857,,,32.09,6.469,46.04,6.781,56.58,7.485,50.86,7.933
50.58,6.91,,,33.49,6.511,46.34,6.795,56.48,7.502,50.39,7.962
51.47,6.932,,,34.32,6.564,46.86,6.808,56.35,7.526,50.01,7.983
51.99,6.948,,,35.47,6.589,47.22,6.836,56.31,7.549,49.54,8.003
52.72,6.974,,,35.86,6.596,48.45,6.883,56.35,7.578,49.33,8.016
53.15,7.001,,,36.16,6.61,49.04,6.93,56.39,7.612,49,8.027
53.48,7.025,,,36.54,6.633,49.41,6.944,56.05,7.633,48.48,8.044
54.03,7.043,,,36.76,6.654,50.27,6.974,55.87,7.653,48.25,8.064
54.34,7.065,,,37.36,6.674,50.72,7.009,55.46,7.686,47.52,8.094
54.86,7.081,,,37.59,6.696,51.47,7.028,55.28,7.72,47.1,8.13
55.02,7.1,,,38.15,6.704,51.78,7.032,55.17,7.747,46.15,8.17
55.59,7.124,,,38.56,6.721,52.28,7.045,54.83,7.766,45.77,8.179
55.8,7.152,,,39.36,6.743,52.61,7.05,54.72,7.788,45.18,8.184
56.62,7.186,,,39.86,6.761,52.82,7.058,54.46,7.799,44.9,8.196
57,7.213,,,40.38,6.795,53.08,7.083,54.37,7.807,44.33,8.211
57.36,7.227,,,41.53,6.849,53.56,7.106,54.14,7.821,44.06,8.223
57.58,7.246,,,42.26,6.918,53.56,7.13,53.91,7.841,43.8,8.245
57.69,7.27,,,43.28,6.949,53.73,7.146,53.52,7.863,43.22,8.264
58.19,7.295,,,43.71,6.962,54.21,7.164,53.28,7.89,42.95,8.273
58.22,7.321,,,44.63,6.993,54.45,7.18,52.76,7.906,42.36,8.286
58.55,7.35,,,45.22,7.025,54.95,7.201,52.54,7.926,42.22,8.294
58.74,7.381,,,46.58,7.067,55.17,7.226,52.2,7.953,41.76,8.303
58.75,7.409,,,47.21,7.092,55.68,7.252,51.54,7.988,41.6,8.316
58.79,7.435,,,48.43,7.116,55.85,7.282,51.17,8.008,41.12,8.327
58.96,7.455,,,49.05,7.147,56.09,7.301,50.53,8.031,40.85,8.343
58.78,7.477,,,49.49,7.175,56.2,7.312,50.04,8.064,40.59,8.36
58.71,7.51,,,50.49,7.212,56.24,7.321,49.07,8.096,40.01,8.375
58.82,7.552,,,51.14,7.257,56.47,7.332,48.43,8.14,39.66,8.39
58.76,7.598,,,51.97,7.281,56.63,7.351,46.89,8.185,39.18,8.397
58.49,7.615,,,52.26,7.306,56.91,7.373,46.15,8.242,38.92,8.405
58.42,7.636,,,52.88,7.326,57.02,7.398,44.6,8.273,38.63,8.41
58.07,7.662,,,53.12,7.351,57.32,7.43,44,8.297,38.35,8.421
57.99,7.689,,,53.56,7.383,57.29,7.464,43.43,8.333,38.11,8.429
57.93,7.72,,,53.72,7.409,57.29,7.491,42.12,8.372,37.86,8.438
57.57,7.764,,,54.13,7.427,57.3,7.521,41.4,8.394,37.64,8.452
57.17,7.805,,,54.3,7.455,57.29,7.562,40.2,8.427,37.11,8.467
56.28,7.835,,,54.61,7.485,57.3,7.615,39.49,8.468,36.85,8.481
55.97,7.854,,,55,7.507,57.24,7.637,37.96,8.501,36.33,8.489
55.55,7.871,,,55.12,7.529,56.86,7.654,37.38,8.528,36.07,8.506
55.41,7.885,,,55.29,7.554,56.73,7.681,35.93,8.569,35.53,8.514
54.77,7.915,,,55.32,7.582,56.37,7.713,35.12,8.606,35.36,8.52
54.47,7.953,,,55.52,7.606,56.15,7.741,34.28,8.649,35.02,8.529
54.15,7.969,,,55.56,7.617,55.9,7.764,32.56,8.682,34.84,8.536
53.14,7.973,,,55.85,7.617,55.68,7.788,31.84,8.716,34.72,8.544
52.8,7.992,,,55.92,7.618,55.5,7.813,30.33,8.745,34.3,8.558
52.2,8.02,,,55.92,7.625,54.97,7.841,29.66,8.778,34.08,8.569
51.78,8.058,,,55.83,7.645,54.76,7.863,28.43,8.801,33.64,8.586
50.43,8.143,,,55.87,7.689,54.31,7.885,27.84,8.829,33.35,8.602
49.64,8.195,,,55.8,7.735,54.08,7.901,26.48,8.862,32.77,8.617
48.18,8.223,,,55.63,7.768,53.66,7.92,25.74,8.903,32.53,8.627
47.61,8.24,,,55.17,7.79,53.39,7.947,24.99,8.943,32,8.638
46.8,8.251,,,54.92,7.818,52.67,7.983,23.53,8.972,31.69,8.655
46.45,8.269,,,54.21,7.837,52.32,8.003,22.87,9.009,31.36,8.669
46.01,8.289,,,53.94,7.852,51.47,8.031,21.27,9.062,30.7,8.685
45.54,8.314,,,53.48,7.868,51.06,8.058,20.54,9.096,30.34,8.705
45.04,8.346,,,53.33,7.87,50.67,8.091,19.32,9.125,29.5,8.726
43.87,8.374,,,53.16,7.871,49.97,8.119,18.75,9.156,29.01,8.754
43.25,8.405,,,52.79,7.876,49.52,8.152,17.66,9.18,27.96,8.782
41.78,8.452,,,52.74,7.889,48.39,8.184,17.15,9.211,27.44,8.804
40.97,8.492,,,52.55,7.896,47.88,8.214,16.62,9.261,26.66,8.818
39.54,8.517,,,52.51,7.906,46.66,8.25,15.41,9.288,26.27,8.834
38.91,8.545,,,52.39,7.917,46.16,8.277,14.97,9.31,25.81,8.862
37.7,8.57,,,52.39,7.936,45.08,8.3,14.17,9.329,24.98,8.88
37.17,8.594,,,52.09,7.951,44.62,8.319,13.78,9.354,24.57,8.905
36.52,8.635,,,52.07,7.961,43.67,8.346,13.08,9.375,23.66,8.925
34.85,8.679,,,51.76,7.973,43.22,8.371,12.75,9.392,23.15,8.954
34.05,8.713,,,51.72,7.981,42.62,8.394,12.22,9.403,22.27,8.976
32.34,8.743,,,51.72,7.991,41.52,8.427,11.99,9.417,21.84,8.996
31.73,8.77,,,51.37,8.003,40.98,8.457,11.45,9.434,21.43,9.021
30.59,8.784,,,51.24,8.027,40.03,8.467,11.14,9.459,20.51,9.051
30.15,8.798,,,50.72,8.064,39.6,8.484,10.77,9.505,20.1,9.073
29.38,8.822,,,50.39,8.096,38.8,8.5,9.92,9.552,19.41,9.081
28.97,8.837,,,49.64,8.119,38.33,8.522,9.51,9.58,19.14,9.096
28.51,8.858,,,49.21,8.154,37.33,8.555,8.6,9.627,18.61,9.106
27.71,8.884,,,48.35,8.174,36.77,8.581,8.13,9.671,18.34,9.125
27.16,8.919,,,47.93,8.196,36.29,8.602,7.29,9.706,17.64,9.147
25.85,8.955,,,46.97,8.223,35.28,8.624,6.9,9.752,17.27,9.173
25.19,8.988,,,46.7,8.248,34.7,8.658,6.02,9.8,16.49,9.197
23.86,9.027,,,46.57,8.27,33.29,8.694,5.65,9.824,15.97,9.236
23.2,9.062,,,45.96,8.297,32.61,8.716,5.04,9.854,15.48,9.276
22.66,9.081,,,45.57,8.317,31.51,8.737,4.76,9.891,14.62,9.298
21.63,9.1,,,44.59,8.36,31.04,8.754,4.25,9.923,14.16,9.323
21.13,9.129,,,43.89,8.383,29.98,8.782,4.01,9.948,13.41,9.337
19.93,9.17,,,42.83,8.41,29.48,8.8,3.58,9.976,13.14,9.348
19.34,9.214,,,42.26,8.432,29,8.826,3.34,10.017,12.51,9.367
17.88,9.274,,,41.09,8.463,27.98,8.848,3,10.059,12.22,9.39
17.06,9.321,,,40.52,8.496,27.47,8.88,2.49,10.103,11.66,9.409
15.61,9.359,,,39.42,8.518,26.3,8.919,2.16,10.16,11.4,9.422
15.04,9.389,,,38.97,8.54,25.69,8.952,1.57,10.207,10.94,9.439
14.01,9.409,,,38.37,8.564,24.38,8.982,1.34,10.231,10.66,9.464
13.5,9.451,,,37.5,8.581,23.82,9.005,1.02,10.259,10.37,9.491
13.07,9.497,,,37.11,8.592,22.86,9.026,0.87,10.286,9.71,9.524
11.94,9.557,,,36.49,8.606,22.43,9.045,0.51,10.32,9.35,9.572
11.26,9.623,,,36.08,8.63,21.99,9.073,0.35,10.353,8.53,9.604
9.95,9.673,,,35.46,8.639,21.11,9.098,0.11,10.372,8.22,9.629
9.47,9.711,,,35.24,8.649,20.6,9.131,0.03,10.4,7.61,9.657
8.69,9.741,,,34.63,8.665,19.38,9.164,-0.21,10.43,7.29,9.681
8.32,9.777,,,34.34,8.688,18.65,9.219,-0.31,10.441,6.78,9.697
7.44,9.828,,,33.92,8.704,17.29,9.265,-0.41,10.458,6.63,9.703
6.96,9.899,,,33.15,8.718,16.59,9.307,-0.51,10.48,6.26,9.722
5.76,9.984,,,32.88,8.73,15.5,9.327,-0.66,10.51,6.12,9.739
5.13,10.077,,,32.23,8.741,15.12,9.346,-0.76,10.556,5.82,9.755
3.84,10.174,,,31.86,8.76,14.75,9.362,-0.97,10.601,5.62,9.783
3.3,10.276,,,31.07,8.782,14.12,9.371,-1.03,10.644,5.12,9.805
2.78,10.383,,,30.75,8.793,13.92,9.387,-1.13,10.677,4.91,9.833
1.92,10.462,,,30.12,8.812,13.37,9.401,-1.3,10.702,4.69,9.868
1.59,10.516,,,29.82,8.828,13.19,9.411,-1.31,10.724,4.19,9.896
1.17,10.573,,,29.52,8.839,12.66,9.431,-1.39,10.757,3.94,9.929
0.99,10.619,,,28.71,8.851,12.43,9.458,-1.43,10.787,3.48,9.96
0.75,10.653,,,28.47,8.873,11.81,9.48,-1.47,10.826,3.27,9.992
0.64,10.688,,,27.5,8.9,11.52,9.517,-1.5,10.897,2.8,10.02
0.48,10.724,,,26.97,8.933,10.69,9.558,-1.57,10.933,2.54,10.042
0.43,10.765,,,25.73,8.965,10.38,9.569,-1.58,10.952,2.2,10.074
0.3,10.813,,,25.19,8.99,9.98,9.582,-1.63,10.972,2.02,10.102
0.26,10.853,,,24.79,9.015,9.72,9.607,-1.62,10.999,1.62,10.119
0.21,10.897,,,23.76,9.046,9.46,9.645,-1.64,11.04,1.46,10.138
0.18,10.923,,,23.16,9.076,8.72,9.673,-1.66,11.091,1.19,10.174
0.11,10.939,,,21.96,9.109,8.41,9.695,-1.66,11.15,0.97,10.22
0.15,10.95,,,21.37,9.137,7.9,9.719,-1.66,11.175,0.53,10.262
0.13,10.963,,,20.26,9.162,7.59,9.741,-1.73,11.192,0.33,10.3
0.11,10.991,,,19.78,9.186,7.19,9.766,-1.7,11.211,-0.05,10.345
0.03,11.024,,,18.66,9.221,6.95,9.788,-1.77,11.258,-0.26,10.385
0.04,11.058,,,18.2,9.254,6.5,9.817,-1.74,11.3,-0.38,10.414
0.06,11.093,,,17.73,9.282,6.27,9.852,-1.69,11.332,-0.69,10.438
0.05,11.123,,,16.87,9.302,5.64,9.888,-1.74,11.366,-0.79,10.463
0.02,11.14,,,16.47,9.323,5.39,9.921,-1.8,11.393,-0.98,10.484
0.06,11.156,,,15.78,9.34,4.75,9.965,-1.8,11.417,-1.06,10.516
0.03,11.168,,,15.45,9.354,4.43,10.008,-1.78,11.453,-1.21,10.545
0.01,11.184,,,14.83,9.375,3.78,10.055,-1.78,11.495,-1.27,10.56
-0.02,11.201,,,14.48,9.397,3.43,10.099,-1.82,11.544,-1.38,10.576
-0.07,11.219,,,13.8,9.414,3.12,10.152,-1.8,11.589,-1.4,10.612
-0.08,11.236,,,13.4,9.44,2.53,10.198,-1.79,11.629,-1.56,10.628
-0.07,11.253,,,12.78,9.469,2.28,10.229,-1.82,11.679,-1.55,10.642
-0.1,11.269,,,12.45,9.494,1.8,10.267,-1.83,11.739,-1.65,10.653
-0.11,11.28,,,12.06,9.532,1.56,10.303,-1.84,11.786,-1.66,10.663
-0.11,11.292,,,11.16,9.571,1.26,10.339,-1.88,11.806,-1.7,10.67
-0.12,11.303,,,10.71,9.598,1.08,10.389,-1.8,11.833,-1.71,10.678
-0.1,11.318,,,10.05,9.618,0.67,10.432,-1.82,11.85,-1.81,10.697
-0.09,11.333,,,9.67,9.646,0.57,10.463,-1.82,11.871,-1.8,10.732
-0.07,11.341,,,8.99,9.673,0.33,10.496,-1.85,11.907,-1.83,10.757
-0.12,11.354,,,8.69,9.69,0.25,10.518,,11.935,-1.83,10.779
-0.1,11.365,,,8.35,9.698,0.07,10.538,,,-1.86,10.791
-0.09,11.38,,,8.17,9.712,-0.02,10.562,,,-1.9,10.821
-0.16,11.396,,,7.74,9.723,-0.09,10.592,,,-1.97,10.84
-0.11,11.418,,,7.58,9.737,-0.16,10.62,,,-2.01,10.865
-0.1,11.432,,,7.3,9.753,-0.29,10.636,,,-2.04,10.897
-0.12,11.443,,,7.07,9.777,-0.33,10.653,,,-2.01,10.919
-0.13,11.457,,,6.69,9.799,-0.31,10.667,,,-2.04,10.926
-0.09,11.467,,,6.48,9.827,-0.44,10.688,,,-1.98,10.945
-0.11,11.481,,,6.22,9.846,-0.5,10.718,,,-2,10.964
-0.05,11.495,,,5.74,9.879,-0.6,10.766,,,-2.02,10.981
,11.512,,,5.48,9.909,-0.66,10.809,,,-2.04,10.999
,11.525,,,5.08,9.921,-0.75,10.842,,,-2.05,11.027
,,,,4.86,9.943,-0.77,10.868,,,-2.05,11.058
,,,,4.54,9.964,-0.75,10.906,,,-2.08,11.101
,,,,4.36,9.982,-0.76,10.934,,,-2.13,11.124
,,,,4.05,10.009,-0.74,10.947,,,-2.14,11.143
,,,,3.94,10.019,-0.81,10.985,,,-2.13,11.157
,,,,3.62,10.041,-0.76,11.021,,,-2.13,11.168
,,,,3.46,10.064,-0.71,11.054,,,-2.16,11.186
,,,,3.08,10.099,-0.77,11.123,,,-2.17,11.2
,,,,2.86,10.121,-0.73,11.159,,,-2.14,11.22
,,,,2.53,10.154,-0.75,11.184,,,-2.13,11.244
,,,,2.36,10.177,-0.77,11.211,,,-2.17,11.27
,,,,2.2,10.199,-0.78,11.23,,,-2.2,11.308
,,,,1.91,10.216,-0.81,11.269,,,,11.341
,,,,1.69,10.24,-0.81,11.322,,,,
,,,,1.48,10.264,-0.82,11.368,,,,
,,,,1.34,10.289,,11.388,,,,
,,,,1.13,10.309,,,,,,
,,,,0.97,10.341,,,,,,
,,,,0.76,10.369,,,,,,
,,,,0.66,10.394,,,,,,
,,,,0.45,10.408,,,,,,
,,,,0.41,10.41,,,,,,
,,,,0.39,10.424,,,,,,
,,,,0.32,10.433,,,,,,
,,,,0.19,10.449,,,,,,
,,,,0.07,10.479,,,,,,
,,,,-0.08,10.51,,,,,,
,,,,-0.2,10.542,,,,,,
,,,,-0.46,10.581,,,,,,
,,,,-0.57,10.611,,,,,,
,,,,-0.66,10.626,,,,,,
,,,,-0.69,10.645,,,,,,
,,,,-0.72,10.661,,,,,,
,,,,-0.85,10.677,,,,,,
,,,,-0.89,10.694,,,,,,
,,,,-0.91,10.719,,,,,,
,,,,-0.95,10.751,,,,,,
,,,,-1.02,10.777,,,,,,
,,,,-1.08,10.804,,,,,,
,,,,-1.16,10.826,,,,,,
,,,,-1.19,10.846,,,,,,
,,,,-1.22,10.87,,,,,,
,,,,-1.22,10.893,,,,,,
,,,,-1.25,10.928,,,,,,
,,,,-1.24,10.969,,,,,,
,,,,-1.25,11.022,,,,,,
,,,,-1.27,11.066,,,,,,
,,,,-1.3,11.12,,,,,,
,,,,-1.36,11.156,,,,,,
,,,,-1.35,11.187,,,,,,
,,,,-1.32,11.204,,,,,,
,,,,-1.26,11.233,,,,,,
,,,,-1.33,11.263,,,,,,
,,,,-1.35,11.288,,,,,,
,,,,-1.28,11.314,,,,,,
,,,,-1.31,11.332,,,,,,
,,,,-1.33,11.344,,,,,,
,,,,-1.3,11.363,,,,,,
,,,,-1.29,11.376,,,,,,
,,,,-1.3,11.38,,,,,,
,,,,,11.388,,,,,,
,,,,,11.396,,,,,,
